ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
3644,JWT,Airlines,Online,Value Plan,62,INDIA,31,12.4,118,0
8895,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,VIET NAM,20,0,36,0
6389,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,SINGAPORE,20,0,36,0
5319,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,THAILAND,21,0,36,0
5554,JZI,Airlines,Online,Basic Plan,104,PHILIPPINES,37,12.95,39,0
6479,EPX,Travel Agency,Online,Cancellation Plan,25,SINGAPORE,10,0,36,0
6187,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,UNITED STATES,49.5,29.7,49,0
4053,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,MALAYSIA,20,0,36,0
8353,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,INDONESIA,20,0,33,0
5855,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,MALAYSIA,20,0,37,0
6576,C2B,Airlines,Online,Silver Plan,102,SINGAPORE,240.669417188683,60.1695030565462,56,1
6106,CCR,Travel Agency,Offline,Comprehensive Plan,12,THAILAND,29,9.57,47,0
4990,EPX,Travel Agency,Online,Cancellation Plan,101,GERMANY,50,0,36,0
5126,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,UNITED KINGDOM,95,0,36,0
4922,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,"KOREA, REPUBLIC OF",42,0,36,0
7943,SSI,Airlines,Online,Ticket Protector,39,SINGAPORE,1.22,0.34,48,0
8830,JZI,Airlines,Online,Value Plan,41,UNITED KINGDOM,67,23.45,57,0
4772,RAB,Airlines,Online,Value Plan,7,BRUNEI DARUSSALAM,15,6,19,0
5112,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,VIET NAM,20,0,60,0
6700,EPX,Travel Agency,Online,Cancellation Plan,37,CHINA,30,0,36,0
8801,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20,0,25,0
4321,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,AUSTRALIA,0,17.82,51,0
5334,EPX,Travel Agency,Online,Cancellation Plan,56,INDONESIA,10,0,36,0
5997,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,10,0,54,0
3048,EPX,Travel Agency,Online,2 way Comprehensive Plan,34,SINGAPORE,33,0,36,1
9758,EPX,Travel Agency,Online,1 way Comprehensive Plan,9,CHINA,20,0,36,0
8101,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,87,ITALY,37.7664880303378,22.6598928182027,56,1
7990,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,THAILAND,20,0,36,0
4230,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,VIET NAM,36,0,33,0
2808,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,15,0,32,0
8719,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,UNITED STATES,112,0,32,1
4285,CCR,Travel Agency,Offline,Comprehensive Plan,77,THAILAND,29,9.57,67,0
8522,EPX,Travel Agency,Online,Cancellation Plan,117,UNITED STATES,75,0,39,0
7263,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,ICELAND,39.6,23.76,31,0
9126,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,10,0,27,0
7690,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,INDONESIA,20,0,59,0
7436,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,33.5,8.38,27,0
7302,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,147,JAPAN,37.9145441155183,4.26252076894545,35,1
5214,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,HONG KONG,35,0,36,0
3775,KML,Travel Agency,Online,Value Plan,23,INDONESIA,28,10.64,48,0
2436,C2B,Airlines,Online,Silver Plan,125,SINGAPORE,33.5,8.38,39,0
3736,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,48.0672746459572,12.0206841121974,45,1
3817,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,34,MALAYSIA,29.7,17.82,55,0
8107,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,INDONESIA,29.0597584472258,0,36,1
3017,LWC,Travel Agency,Online,Annual Travel Protect Gold,377,UNITED STATES,256.2,166.53,36,1
4360,EPX,Travel Agency,Online,1 way Comprehensive Plan,53,SINGAPORE,20,0,36,0
8328,JZI,Airlines,Online,Basic Plan,7,MALAYSIA,30,10.5,51,0
3223,EPX,Travel Agency,Online,Cancellation Plan,108,HONG KONG,15,0,36,0
3709,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,DENMARK,49.5,29.7,50,0
8734,KML,Travel Agency,Online,Value Plan,24,INDONESIA,33,12.54,48,0
6208,C2B,Airlines,Online,Gold Plan,7,SINGAPORE,51,12.75,71,0
5500,C2B,Airlines,Online,Silver Plan,38,SINGAPORE,62.126320181106,15.5320011125469,28,1
3589,EPX,Travel Agency,Online,Cancellation Plan,5,CHINA,27,0,36,0
7466,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,29.5,7.38,25,0
8614,EPX,Travel Agency,Online,Cancellation Plan,12,INDIA,13,0,46,0
8564,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,AUSTRALIA,69.3,41.58,36,0
6336,EPX,Travel Agency,Online,Cancellation Plan,49,JAPAN,54,0,36,0
6518,EPX,Travel Agency,Online,2 way Comprehensive Plan,106,PHILIPPINES,43,0,36,0
8414,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,34.5,8.63,57,0
7887,C2B,Airlines,Online,Annual Silver Plan,377,SINGAPORE,216,54,40,0
5169,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,SAUDI ARABIA,40,0,35,0
9933,EPX,Travel Agency,Online,Cancellation Plan,7,UNITED KINGDOM,10,0,36,0
8697,EPX,Travel Agency,Online,2 way Comprehensive Plan,43,UNITED STATES,112,0,40,1
7772,C2B,Airlines,Online,Bronze Plan,81,SINGAPORE,89,22.25,41,0
6466,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,195,SINGAPORE,0,11.88,31,0
2026,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,11,0,36,0
6830,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,AUSTRALIA,59.4,35.64,44,0
2350,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,245,UNITED KINGDOM,29.7,17.82,32,0
3456,EPX,Travel Agency,Online,2 way Comprehensive Plan,181,"TAIWAN, PROVINCE OF CHINA",38,0,36,0
9846,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,CAMBODIA,78,0,36,0
7108,CSR,Travel Agency,Offline,Comprehensive Plan,12,MALAYSIA,29,9.57,26,0
8719,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,SWITZERLAND,49.5,29.7,51,0
9620,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,AUSTRALIA,29.7,17.82,28,0
8056,EPX,Travel Agency,Online,Cancellation Plan,34,SINGAPORE,40,0,35,0
4297,C2B,Airlines,Online,Silver Plan,74,SINGAPORE,65.2932389625494,16.3272548941888,41,1
2124,EPX,Travel Agency,Online,Cancellation Plan,54,MALAYSIA,10,0,36,0
7358,EPX,Travel Agency,Online,Cancellation Plan,6,CHINA,24,0,36,0
6036,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.8856171028071,4.22156767984061,43,1
5294,JZI,Airlines,Online,Basic Plan,12,THAILAND,22,7.7,43,0
5542,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,"TAIWAN, PROVINCE OF CHINA",44,0,36,0
5681,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,MALAYSIA,29.7,17.82,35,0
6139,EPX,Travel Agency,Online,Cancellation Plan,4,INDONESIA,25,0,36,0
8676,C2B,Airlines,Online,Annual Silver Plan,373,SINGAPORE,291.75,72.94,52,1
3581,EPX,Travel Agency,Online,1 way Comprehensive Plan,13,UNITED KINGDOM,36,0,36,0
5412,LWC,Travel Agency,Online,Annual Travel Protect Platinum,366,UNITED STATES,404,262.6,53,0
5077,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,UNITED KINGDOM,99,59.4,37,0
3772,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,CHINA,64,0,35,0
5450,EPX,Travel Agency,Online,Cancellation Plan,13,CHINA,20,0,36,0
9512,SSI,Airlines,Online,Ticket Protector,4736,SINGAPORE,0.32,0.09,48,0
8425,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,CHINA,24.5199585660176,0,31,1
9241,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,THAILAND,21,0,25,0
6422,C2B,Airlines,Online,Annual Silver Plan,390,SINGAPORE,291.75,72.94,27,0
3612,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,UNITED KINGDOM,38,0,36,0
9708,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27,6.75,39,0
7492,TST,Travel Agency,Offline,Travel Cruise Protect,72,MALAYSIA,30,10.5,59,0
4437,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,HONG KONG,20,0,36,0
2213,ART,Airlines,Online,24 Protect,4,MALAYSIA,0,2.73,48,0
5045,EPX,Travel Agency,Online,2 way Comprehensive Plan,67,UNITED STATES,108.141902834268,0,58,1
7863,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,13.5,3.38,74,0
4836,TST,Travel Agency,Offline,Travel Cruise Protect,70,MALAYSIA,30,10.5,17,0
6869,EPX,Travel Agency,Online,2 way Comprehensive Plan,85,SINGAPORE,192,0,25,0
9247,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,MALAYSIA,29.7,17.82,30,0
6584,EPX,Travel Agency,Online,Cancellation Plan,43,THAILAND,24,0,52,0
8199,EPX,Travel Agency,Online,Cancellation Plan,5,HONG KONG,19,0,36,0
8885,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,AUSTRALIA,0,65.34,31,0
3477,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,AUSTRALIA,69.3,41.58,32,1
9751,SSI,Airlines,Online,Ticket Protector,77,SINGAPORE,7.84,2.2,48,0
8733,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,THAILAND,49.5,29.7,31,0
4410,EPX,Travel Agency,Online,2 way Comprehensive Plan,1,MYANMAR,20,0,36,0
2202,EPX,Travel Agency,Online,Cancellation Plan,12,PHILIPPINES,10,0,36,0
2159,EPX,Travel Agency,Online,2 way Comprehensive Plan,78,PHILIPPINES,20,0,38,0
3272,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,UNITED STATES,112,0,43,1
7772,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,SINGAPORE,20,0,36,0
8176,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,VIET NAM,20,0,35,0
9181,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,259.2,64.8,30,0
6662,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,6,THAILAND,25,16.25,29,0
4559,EPX,Travel Agency,Online,Cancellation Plan,38,HONG KONG,10,0,36,0
3016,EPX,Travel Agency,Online,Cancellation Plan,70,UNITED STATES,80,0,69,0
5185,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,54.5,13.63,26,1
7359,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,40.4668829876213,10.1167207469053,27,1
8035,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,HONG KONG,27.5036238691777,0,36,1
5503,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,THAILAND,20,0,35,0
2654,EPX,Travel Agency,Online,Cancellation Plan,27,INDONESIA,27,0,49,0
8960,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,MALAYSIA,20,0,36,0
9914,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,47,11.75,33,0
2236,C2B,Airlines,Online,Silver Plan,75,SINGAPORE,62,15.5,23,0
8053,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,INDONESIA,23,0,30,0
8643,EPX,Travel Agency,Online,2 way Comprehensive Plan,75,AUSTRALIA,31,0,36,0
4643,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,VIET NAM,20,0,36,1
6541,EPX,Travel Agency,Online,Cancellation Plan,13,THAILAND,29,0,40,0
9808,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,MALAYSIA,0,23.76,65,0
5121,EPX,Travel Agency,Online,1 way Comprehensive Plan,18,INDIA,20,0,36,0
2555,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,26.8970892955104,6.72790237087524,51,1
3499,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,HONG KONG,58,0,36,0
7270,JZI,Airlines,Online,Basic Plan,10,THAILAND,18,6.3,43,0
3987,JZI,Airlines,Online,Basic Plan,7,INDONESIA,30,10.5,35,0
8509,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,23.4,5.85,31,0
8703,SSI,Airlines,Online,Ticket Protector,31,SINGAPORE,0.88,0.25,48,0
2108,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,23.5,5.88,50,0
5202,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,59,ITALY,67.955061156388,40.7730366938328,30,1
5382,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,UNITED KINGDOM,29.7,17.82,28,0
5531,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,93.8258297545826,23.4564979433539,27,1
4581,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,UNITED STATES,46.7555285090372,0,36,1
3990,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,SINGAPORE,34,0,35,0
6955,EPX,Travel Agency,Online,1 way Comprehensive Plan,15,"TAIWAN, PROVINCE OF CHINA",20,0,59,0
8341,EPX,Travel Agency,Online,2 way Comprehensive Plan,53,JAPAN,20,0,24,0
6498,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,FRANCE,19.8,11.88,44,0
5528,JZI,Airlines,Online,Basic Plan,8,CAMBODIA,18,6.3,39,0
6650,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,ITALY,69.3,41.58,31,1
8599,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,UNITED STATES,112,0,36,0
6648,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,HONG KONG,28,0,36,0
9118,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,SINGAPORE,20,0,36,0
7084,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,PHILIPPINES,20,0,36,0
7529,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,MALAYSIA,20,0,36,0
6960,EPX,Travel Agency,Online,Cancellation Plan,12,CAMBODIA,14,0,36,0
7429,JZI,Airlines,Online,Basic Plan,42,"TAIWAN, PROVINCE OF CHINA",26,9.1,33,0
8349,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,25,0,35,0
6227,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16,4,30,0
3551,EPX,Travel Agency,Online,2 way Comprehensive Plan,230,FRANCE,112,0,36,0
8374,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,CHINA,40,0,36,0
9284,EPX,Travel Agency,Online,Cancellation Plan,34,MYANMAR,10,0,36,0
2888,SSI,Airlines,Online,Ticket Protector,88,SINGAPORE,11.7,3.28,48,0
4008,JZI,Airlines,Online,Basic Plan,5,THAILAND,18,6.3,51,0
3200,EPX,Travel Agency,Online,Cancellation Plan,6,HONG KONG,42,0,41,0
8049,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,11,0,36,0
5614,EPX,Travel Agency,Online,Cancellation Plan,31,HONG KONG,20,0,36,0
2266,C2B,Airlines,Online,Silver Plan,81,SINGAPORE,76,19,27,0
4362,EPX,Travel Agency,Online,Cancellation Plan,63,SINGAPORE,10,0,36,0
9938,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,THAILAND,23.2198829897073,0,36,1
5185,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,THAILAND,20,0,36,0
4964,EPX,Travel Agency,Online,2 way Comprehensive Plan,167,SRI LANKA,39,0,36,0
3472,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,SWITZERLAND,9.9,5.94,63,0
2550,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,GERMANY,85.7043998597026,0,35,1
7827,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,CHINA,29.0888667410824,0,36,1
4217,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,17.4302072967874,4.35950731190953,32,1
8500,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,AUSTRALIA,79.2,47.52,33,0
9281,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,33,1
9891,JZI,Airlines,Online,Basic Plan,16,CHINA,26,9.1,48,0
7399,EPX,Travel Agency,Online,Cancellation Plan,2,INDONESIA,10,0,58,0
7966,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,MALAYSIA,19.8,11.88,39,0
3282,EPX,Travel Agency,Online,Cancellation Plan,1,INDIA,18,0,32,0
7313,JZI,Airlines,Online,Basic Plan,26,CHINA,44,15.4,42,0
2366,CCR,Travel Agency,Offline,Comprehensive Plan,14,THAILAND,29,9.57,30,0
2356,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,AUSTRALIA,19.8,11.88,35,0
9965,EPX,Travel Agency,Online,Cancellation Plan,109,UNITED STATES,42,0,26,0
5831,C2B,Airlines,Online,Bronze Plan,110,SINGAPORE,33.5,8.38,36,1
5685,EPX,Travel Agency,Online,Cancellation Plan,16,INDONESIA,10,0,22,0
2935,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,CHINA,26,0,36,0
7001,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,NETHERLANDS,39.6,23.76,60,0
7223,EPX,Travel Agency,Online,Cancellation Plan,8,MACAO,10,0,59,0
7629,EPX,Travel Agency,Online,Cancellation Plan,32,"KOREA, REPUBLIC OF",39,0,36,0
9677,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,-389,97.25,27,0
3770,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,38.35,9.59,29,0
8124,C2B,Airlines,Online,Bronze Plan,23,SINGAPORE,29.5,7.38,45,0
2314,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,42,0,36,0
2398,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,MALAYSIA,20,0,36,0
4237,EPX,Travel Agency,Online,Cancellation Plan,23,CHINA,27,0,36,0
4344,EPX,Travel Agency,Online,1 way Comprehensive Plan,19,AUSTRALIA,20,0,36,0
9148,EPX,Travel Agency,Online,Cancellation Plan,51,JAPAN,50,0,56,0
9954,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,38.0585110819015,9.51462777047538,29,1
8774,JZI,Airlines,Online,Basic Plan,66,PHILIPPINES,37,12.95,30,0
6658,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,19.8,11.88,30,0
8838,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,13.5,3.38,37,0
8870,EPX,Travel Agency,Online,Cancellation Plan,80,SINGAPORE,40,0,36,0
2095,EPX,Travel Agency,Online,Cancellation Plan,9,JAPAN,0,0,36,0
8452,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,HONG KONG,62,0,36,0
3257,EPX,Travel Agency,Online,2 way Comprehensive Plan,105,JAPAN,26.8589001038244,14.8115653958502,36,1
8242,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,THAILAND,31,0,20,0
2355,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,HONG KONG,38,0,36,0
5402,EPX,Travel Agency,Online,1 way Comprehensive Plan,37,SPAIN,81,0,36,0
6066,EPX,Travel Agency,Online,2 way Comprehensive Plan,106,JAPAN,30.3296671247513,18.9914931580056,34,1
6009,EPX,Travel Agency,Online,Cancellation Plan,98,"TAIWAN, PROVINCE OF CHINA",10,0,25,0
2817,JZI,Airlines,Online,Value Plan,10,CHINA,45,15.75,45,0
2755,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,THAILAND,39,0,44,0
4089,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,HONG KONG,51,0,36,0
7926,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,187.85,46.96,33,0
5812,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,29.5,7.38,29,0
8066,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,INDONESIA,32,0,30,0
4443,EPX,Travel Agency,Online,Cancellation Plan,19,CANADA,80,0,19,0
8609,LWC,Travel Agency,Online,Annual Travel Protect Gold,372,UNITED STATES,283.039901519461,183.97593598765,33,1
5256,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,80,0,35,0
4396,C2B,Airlines,Online,Silver Plan,14,SINGAPORE,26.2213930703205,6.56034826758012,56,1
4733,EPX,Travel Agency,Online,Cancellation Plan,12,INDIA,10,0,36,0
6476,EPX,Travel Agency,Online,Cancellation Plan,11,UKRAINE,80,0,36,0
5067,C2B,Airlines,Online,Silver Plan,59,SINGAPORE,75.2340309844835,18.8085077461209,27,1
2113,EPX,Travel Agency,Online,Cancellation Plan,184,FRANCE,62,0,36,0
5549,EPX,Travel Agency,Online,Cancellation Plan,9,SINGAPORE,12,0,36,0
5888,EPX,Travel Agency,Online,Cancellation Plan,146,SINGAPORE,10,0,31,0
5707,JZI,Airlines,Online,Value Plan,71,NORWAY,125,43.75,24,0
5445,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,19.2,4.8,34,0
8408,EPX,Travel Agency,Online,Cancellation Plan,64,THAILAND,27,0,36,0
8911,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,THAILAND,39.6,23.76,38,1
7269,EPX,Travel Agency,Online,Cancellation Plan,43,UNITED STATES,10,0,24,0
3975,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,THAILAND,34,0,36,0
5625,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,31,AUSTRALIA,0,11.88,33,0
5151,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,SINGAPORE,29,0,36,0
2664,EPX,Travel Agency,Online,Cancellation Plan,21,CHINA,35.2742721544316,0,36,1
6695,EPX,Travel Agency,Online,Cancellation Plan,9,"KOREA, REPUBLIC OF",80,0,35,0
2453,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,39,9.75,55,0
9182,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,MYANMAR,20,0,36,0
4679,EPX,Travel Agency,Online,Cancellation Plan,2,PHILIPPINES,12,0,34,0
5778,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,12,JAPAN,47.1136684874665,30.6239037826986,39,1
7511,JZI,Airlines,Online,Basic Plan,8,CHINA,22,7.7,57,0
9258,JZI,Airlines,Online,Basic Plan,69,PHILIPPINES,37,12.95,39,0
8701,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,42,0
3185,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,35,0
2741,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,0,17.82,31,0
7181,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,CHINA,33.7830417683546,0,36,1
7538,JZI,Airlines,Online,Basic Plan,17,CAMBODIA,30,10.5,54,0
5481,EPX,Travel Agency,Online,Cancellation Plan,173,UNITED KINGDOM,90,0,36,0
9008,EPX,Travel Agency,Online,Cancellation Plan,20,UNITED STATES,21,0,33,0
9872,EPX,Travel Agency,Online,2 way Comprehensive Plan,136,UNITED STATES,33.4074028642627,0,31,1
3341,C2B,Airlines,Online,Silver Plan,37,SINGAPORE,29,7.25,47,0
3572,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,33,AUSTRALIA,69.3,41.58,41,0
7912,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,25,HONG KONG,73.8483892078272,48.0050574004602,35,1
9381,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,20.7442809392942,5.18607023482354,28,1
2685,KML,Travel Agency,Online,Value Plan,14,INDONESIA,33,12.54,48,0
6332,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,34,UNITED KINGDOM,29.7,17.82,46,0
6198,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,PHILIPPINES,37,0,36,0
7569,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,20,0,36,0
7256,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,10,UNITED ARAB EMIRATES,39.5,25.68,25,0
4139,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,AUSTRALIA,39.6,23.76,33,1
2057,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,16,4,57,0
5360,EPX,Travel Agency,Online,Cancellation Plan,41,THAILAND,10,0,44,0
9460,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,INDIA,112,0,36,0
5766,EPX,Travel Agency,Online,Cancellation Plan,3,PHILIPPINES,10,0,36,0
2503,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,"TAIWAN, PROVINCE OF CHINA",51,0,36,0
8476,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,34.5,8.63,40,0
6409,EPX,Travel Agency,Online,Cancellation Plan,11,JAPAN,36,0,36,0
8831,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,16,4,36,0
2385,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,10,0,28,0
2322,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,72.9473489142724,0,36,1
9640,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,14,0,36,0
6676,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,PORTUGAL,0,17.82,34,0
4506,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,CHINA,41.4255988091785,0,36,1
7258,EPX,Travel Agency,Online,Cancellation Plan,17,SINGAPORE,42,0,36,0
6697,C2B,Airlines,Online,Silver Plan,67,SINGAPORE,71.1350280847013,17.7842658281843,34,1
9848,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,THAILAND,29.7,17.82,31,0
5916,C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,252.85,63.21,39,0
5778,EPX,Travel Agency,Online,2 way Comprehensive Plan,114,UNITED KINGDOM,112,0,36,0
2944,EPX,Travel Agency,Online,2 way Comprehensive Plan,81,CANADA,112,0,21,0
5007,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,BELGIUM,95,0,36,0
3844,EPX,Travel Agency,Online,Cancellation Plan,92,INDIA,29,0,36,0
6053,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,"KOREA, REPUBLIC OF",29.7,17.82,33,0
5493,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,0,17.82,31,0
8284,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,AUSTRALIA,79.2,47.52,52,0
5033,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,"TAIWAN, PROVINCE OF CHINA",34,0,36,0
2405,EPX,Travel Agency,Online,Cancellation Plan,48,JAPAN,29,0,60,0
7161,C2B,Airlines,Online,Bronze Plan,24,SINGAPORE,55.7128568394918,13.9263948287139,36,1
2030,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,MALAYSIA,20,0,67,0
